user_id,signup_date,cohort_month,variant,visited_site,added_to_cart,started_checkout,completed_purchase,revenue,month_1_active,month_2_active,month_3_active
U100374,2026-02-18,2026-02,treatment,1,1,1,1,29.35,0,0,0
U100375,2026-04-12,2026-04,treatment,1,1,0,0,0.0,1,1,1
U100376,2026-06-15,2026-06,control,1,0,0,0,0.0,0,0,0
U100377,2026-01-28,2026-01,treatment,1,0,0,0,0.0,0,0,0
U100378,2026-06-12,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100379,2026-04-06,2026-04,treatment,1,1,0,0,0.0,0,0,0
U100380,2026-03-03,2026-03,control,1,0,0,0,0.0,0,0,0
U100381,2026-05-31,2026-05,treatment,1,1,1,0,0.0,1,1,1
U100382,2026-05-23,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100383,2026-06-18,2026-06,control,1,0,0,0,0.0,0,0,0
U100384,2026-06-04,2026-06,control,1,1,1,1,62.15,1,1,1
U100385,2026-06-11,2026-06,control,1,1,1,0,0.0,0,0,0
U100386,2026-04-06,2026-04,treatment,1,1,1,1,38.69,0,0,0
U100387,2026-03-17,2026-03,control,1,1,1,0,0.0,0,0,0
U100388,2026-06-05,2026-06,treatment,1,1,1,1,53.74,1,1,1
U100389,2026-06-11,2026-06,control,1,1,1,1,36.18,0,0,0
U100390,2026-06-29,2026-06,treatment,1,1,1,1,76.63,0,0,0
U100391,2026-04-26,2026-04,treatment,1,1,1,1,61.2,0,0,0
U100392,2026-04-20,2026-04,treatment,1,1,0,0,0.0,0,0,0
U100393,2026-06-08,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100394,2026-04-16,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100395,2026-06-23,2026-06,control,1,0,0,0,0.0,1,1,1
U100396,2026-06-16,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100397,2026-04-28,2026-04,control,1,0,0,0,0.0,0,0,0
U100398,2026-06-05,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100399,2026-06-06,2026-06,control,1,1,0,0,0.0,0,0,0
U100400,2026-02-27,2026-02,treatment,1,1,1,1,33.57,0,0,0
U100401,2026-06-21,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100402,2026-05-08,2026-05,control,1,0,0,0,0.0,1,1,1
U100403,2026-06-13,2026-06,control,1,1,1,0,0.0,0,0,0
U100404,2026-04-12,2026-04,treatment,1,1,1,0,0.0,0,0,0
U100405,2026-06-20,2026-06,control,1,1,0,0,0.0,0,0,0
U100406,2026-04-23,2026-04,control,1,1,1,1,109.69,0,0,0
U100407,2026-01-19,2026-01,control,1,1,1,0,0.0,1,1,1
U100408,2026-06-21,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100409,2026-02-24,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100410,2026-04-12,2026-04,treatment,1,1,1,0,0.0,1,1,1
U100411,2026-06-25,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100412,2026-06-25,2026-06,control,1,1,1,1,73.17,1,1,1
U100413,2026-05-17,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100414,2026-05-24,2026-05,control,1,1,1,0,0.0,1,1,1
U100415,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U100416,2026-04-08,2026-04,control,1,0,0,0,0.0,0,0,0
U100417,2026-04-14,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100418,2026-05-28,2026-05,treatment,1,1,1,1,33.46,0,0,0
U100419,2026-06-06,2026-06,control,1,0,0,0,0.0,1,1,1
U100420,2026-06-10,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100421,2026-06-09,2026-06,control,1,1,0,0,0.0,1,1,1
U100422,2026-02-24,2026-02,control,1,1,1,0,0.0,1,1,1
U100423,2026-05-07,2026-05,control,1,1,1,0,0.0,0,0,0
U100424,2026-02-13,2026-02,treatment,1,1,0,0,0.0,0,0,0
U100425,2026-05-14,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100426,2026-04-30,2026-04,control,1,0,0,0,0.0,1,1,1
U100427,2026-06-19,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100428,2026-04-17,2026-04,control,1,1,1,1,55.04,0,0,0
U100429,2026-03-03,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100430,2026-03-10,2026-03,treatment,1,1,0,0,0.0,1,1,1
U100431,2026-06-07,2026-06,control,1,0,0,0,0.0,0,0,0
U100432,2026-05-22,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100433,2026-02-27,2026-02,treatment,1,0,0,0,0.0,0,0,0
U100434,2026-02-22,2026-02,control,1,0,0,0,0.0,1,1,1
U100435,2026-05-31,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100436,2026-02-18,2026-02,control,1,0,0,0,0.0,0,0,0
U100437,2026-06-13,2026-06,control,1,0,0,0,0.0,0,0,0
U100438,2026-06-01,2026-06,control,1,0,0,0,0.0,0,0,0
U100439,2026-02-21,2026-02,control,1,0,0,0,0.0,1,1,1
U100440,2026-02-22,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100441,2026-06-28,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100442,2026-04-21,2026-04,treatment,1,0,0,0,0.0,1,1,1
U100443,2026-04-20,2026-04,control,1,0,0,0,0.0,0,0,0
U100444,2026-06-12,2026-06,control,1,0,0,0,0.0,0,0,0
U100445,2026-06-25,2026-06,control,1,1,0,0,0.0,0,0,0
U100446,2026-06-28,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100447,2026-06-06,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100448,2026-04-21,2026-04,treatment,1,0,0,0,0.0,1,1,1
U100449,2026-02-22,2026-02,control,1,0,0,0,0.0,1,1,1
U100450,2026-06-08,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100451,2026-05-15,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100452,2026-04-28,2026-04,control,1,0,0,0,0.0,1,1,1
U100453,2026-06-21,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100454,2026-03-02,2026-03,control,1,0,0,0,0.0,0,0,0
U100455,2026-05-07,2026-05,control,1,0,0,0,0.0,0,0,0
U100456,2026-01-20,2026-01,control,1,1,1,0,0.0,0,0,0
U100457,2026-05-04,2026-05,control,1,0,0,0,0.0,0,0,0
U100458,2026-02-12,2026-02,control,1,0,0,0,0.0,0,0,0
U100459,2026-03-04,2026-03,control,1,1,1,0,0.0,0,0,0
U100460,2026-03-03,2026-03,control,1,1,1,1,50.72,0,0,0
U100461,2026-05-26,2026-05,treatment,1,1,1,1,25.25,0,0,0
U100462,2026-06-05,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100463,2026-05-18,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100464,2026-06-26,2026-06,control,1,0,0,0,0.0,1,1,1
U100465,2026-04-21,2026-04,control,1,1,1,0,0.0,0,0,0
U100466,2026-04-07,2026-04,control,1,0,0,0,0.0,0,0,0
U100467,2026-06-17,2026-06,control,1,0,0,0,0.0,0,0,0
U100468,2026-03-27,2026-03,treatment,1,1,0,0,0.0,1,1,1
U100469,2026-06-26,2026-06,treatment,1,1,0,0,0.0,1,1,1
U100470,2026-01-20,2026-01,treatment,1,0,0,0,0.0,1,1,1
U100471,2026-06-27,2026-06,treatment,1,1,1,1,118.35,1,1,1
U100472,2026-02-07,2026-02,control,1,1,0,0,0.0,1,1,1
U100473,2026-06-19,2026-06,control,1,0,0,0,0.0,1,1,1
U100474,2026-05-11,2026-05,treatment,1,1,1,1,84.28,1,1,1
U100475,2026-06-29,2026-06,control,1,0,0,0,0.0,1,1,1
U100476,2026-02-18,2026-02,control,1,1,1,0,0.0,0,0,0
U100477,2026-05-14,2026-05,control,1,1,0,0,0.0,0,0,0
U100478,2026-06-27,2026-06,control,1,0,0,0,0.0,1,1,1
U100479,2026-05-11,2026-05,control,1,0,0,0,0.0,0,0,0
U100480,2026-05-23,2026-05,treatment,1,1,0,0,0.0,1,1,1
U100481,2026-05-31,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100482,2026-05-02,2026-05,control,1,0,0,0,0.0,0,0,0
U100483,2026-05-23,2026-05,control,1,0,0,0,0.0,1,1,1
U100484,2026-05-18,2026-05,treatment,1,1,0,0,0.0,0,0,0
U100485,2026-06-20,2026-06,control,1,1,1,0,0.0,1,1,1
U100486,2026-02-08,2026-02,control,1,0,0,0,0.0,0,0,0
U100487,2026-04-06,2026-04,control,1,1,0,0,0.0,1,1,1
U100488,2026-06-25,2026-06,control,1,0,0,0,0.0,0,0,0
U100489,2026-06-19,2026-06,treatment,1,1,1,1,51.83,0,0,0
U100490,2026-05-02,2026-05,treatment,1,1,1,1,58.94,0,0,0
U100491,2026-05-22,2026-05,control,1,0,0,0,0.0,0,0,0
U100492,2026-04-05,2026-04,control,1,0,0,0,0.0,1,1,1
U100493,2026-03-20,2026-03,control,1,0,0,0,0.0,0,0,0
U100494,2026-05-03,2026-05,control,1,0,0,0,0.0,0,0,0
U100495,2026-04-17,2026-04,treatment,1,1,1,0,0.0,1,1,1
U100496,2026-05-18,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100497,2026-02-20,2026-02,treatment,1,1,1,1,41.19,1,1,1
U100498,2026-06-27,2026-06,treatment,1,1,0,0,0.0,1,1,1
U100499,2026-06-28,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100500,2026-05-31,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100501,2026-05-12,2026-05,control,1,1,1,0,0.0,1,1,1
U100502,2026-04-11,2026-04,control,1,1,0,0,0.0,0,0,0
U100503,2026-06-12,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100504,2026-05-29,2026-05,control,1,1,1,1,22.2,0,0,0
U100505,2026-03-14,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100506,2026-06-21,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100507,2026-06-13,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100508,2026-06-25,2026-06,control,1,1,1,0,0.0,0,0,0
U100509,2026-06-03,2026-06,treatment,1,1,0,0,0.0,1,1,1
U100510,2026-05-21,2026-05,control,1,0,0,0,0.0,1,1,1
U100511,2026-04-27,2026-04,treatment,1,1,1,1,27.25,0,0,0
U100512,2026-06-23,2026-06,control,1,0,0,0,0.0,0,0,0
U100513,2026-06-17,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100514,2026-02-08,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100515,2026-01-30,2026-01,control,1,0,0,0,0.0,0,0,0
U100516,2026-04-21,2026-04,control,1,0,0,0,0.0,0,0,0
U100517,2026-06-12,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100518,2026-06-28,2026-06,control,1,1,1,1,77.0,0,0,0
U100519,2026-03-11,2026-03,treatment,1,1,1,0,0.0,1,1,1
U100520,2026-05-19,2026-05,control,1,1,0,0,0.0,0,0,0
U100521,2026-04-22,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100522,2026-06-27,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100523,2026-06-15,2026-06,control,1,1,1,1,30.48,1,1,1
U100524,2026-06-14,2026-06,control,1,1,1,0,0.0,1,1,1
U100525,2026-05-04,2026-05,treatment,1,1,1,0,0.0,0,0,0
U100526,2026-04-26,2026-04,control,1,0,0,0,0.0,0,0,0
U100527,2026-04-05,2026-04,control,1,0,0,0,0.0,1,1,1
U100528,2026-02-12,2026-02,treatment,1,0,0,0,0.0,0,0,0
U100529,2026-06-17,2026-06,control,1,1,1,1,76.07,0,0,0
U100530,2026-06-12,2026-06,control,1,0,0,0,0.0,0,0,0
U100531,2026-06-29,2026-06,treatment,1,1,1,1,75.66,0,0,0
U100532,2026-06-29,2026-06,control,1,0,0,0,0.0,0,0,0
U100533,2026-05-15,2026-05,control,1,1,1,0,0.0,0,0,0
U100534,2026-06-07,2026-06,control,1,0,0,0,0.0,1,1,1
U100535,2026-06-24,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100536,2026-06-15,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100537,2026-03-31,2026-03,treatment,1,1,0,0,0.0,0,0,0
U100538,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U100539,2026-03-06,2026-03,control,1,1,1,0,0.0,1,1,1
U100540,2026-06-25,2026-06,control,1,0,0,0,0.0,0,0,0
U100541,2026-05-21,2026-05,control,1,1,0,0,0.0,1,1,1
U100542,2026-03-28,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100543,2026-05-28,2026-05,control,1,1,1,1,45.85,1,1,1
U100544,2026-05-22,2026-05,control,1,0,0,0,0.0,0,0,0
U100545,2026-04-18,2026-04,control,1,1,0,0,0.0,0,0,0
U100546,2026-03-02,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100547,2026-05-28,2026-05,treatment,1,1,0,0,0.0,1,1,1
U100548,2026-05-10,2026-05,treatment,1,1,1,1,112.77,0,0,0
U100549,2026-06-08,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100550,2026-05-10,2026-05,control,1,0,0,0,0.0,1,1,1
U100551,2026-06-16,2026-06,control,1,1,1,1,76.99,0,0,0
U100552,2026-05-14,2026-05,control,1,1,1,0,0.0,1,1,1
U100553,2026-05-15,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100554,2026-06-18,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100555,2026-04-25,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100556,2026-03-07,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100557,2026-01-31,2026-01,treatment,1,0,0,0,0.0,0,0,0
U100558,2026-06-06,2026-06,treatment,1,1,1,0,0.0,1,1,1
U100559,2026-05-22,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100560,2026-06-01,2026-06,treatment,1,1,1,1,31.48,0,0,0
U100561,2026-03-25,2026-03,control,1,1,1,0,0.0,1,1,1
U100562,2026-03-08,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100563,2026-01-22,2026-01,treatment,1,1,1,1,95.44,1,1,1
U100564,2026-04-17,2026-04,control,1,1,1,1,50.01,0,0,0
U100565,2026-05-19,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100566,2026-04-23,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100567,2026-04-30,2026-04,control,1,1,0,0,0.0,0,0,0
U100568,2026-06-21,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100569,2026-04-17,2026-04,control,1,0,0,0,0.0,0,0,0
U100570,2026-05-10,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100571,2026-06-09,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100572,2026-04-24,2026-04,control,1,0,0,0,0.0,0,0,0
U100573,2026-05-22,2026-05,control,1,0,0,0,0.0,1,1,1
U100574,2026-06-17,2026-06,treatment,1,1,1,1,81.79,0,0,0
U100575,2026-06-25,2026-06,control,1,1,1,0,0.0,0,0,0
U100576,2026-03-11,2026-03,control,1,0,0,0,0.0,0,0,0
U100577,2026-06-23,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100578,2026-05-07,2026-05,control,1,0,0,0,0.0,1,1,1
U100579,2026-04-02,2026-04,control,1,0,0,0,0.0,0,0,0
U100580,2026-05-02,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100581,2026-06-28,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100582,2026-05-07,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100583,2026-04-14,2026-04,treatment,1,1,1,1,43.31,0,0,0
U100584,2026-05-24,2026-05,control,1,0,0,0,0.0,0,0,0
U100585,2026-03-30,2026-03,control,1,1,1,1,53.96,0,0,0
U100586,2026-02-19,2026-02,control,1,0,0,0,0.0,0,0,0
U100587,2026-03-06,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100588,2026-03-06,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100589,2026-03-12,2026-03,treatment,1,1,1,1,27.17,0,0,0
U100590,2026-03-09,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100591,2026-05-25,2026-05,treatment,1,1,1,1,63.03,0,0,0
U100592,2026-03-18,2026-03,control,1,1,1,0,0.0,1,1,1
U100593,2026-04-16,2026-04,control,1,1,1,0,0.0,0,0,0
U100594,2026-06-20,2026-06,control,1,0,0,0,0.0,1,1,1
U100595,2026-05-04,2026-05,control,1,1,1,1,27.01,0,0,0
U100596,2026-05-28,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100597,2026-03-16,2026-03,control,1,1,1,0,0.0,1,1,1
U100598,2026-03-20,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100599,2026-02-06,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100600,2026-03-15,2026-03,control,1,0,0,0,0.0,1,1,1
U100601,2026-04-06,2026-04,control,1,0,0,0,0.0,0,0,0
U100602,2026-03-17,2026-03,control,1,0,0,0,0.0,0,0,0
U100603,2026-02-23,2026-02,control,1,1,1,0,0.0,0,0,0
U100604,2026-03-04,2026-03,treatment,1,1,0,0,0.0,1,1,1
U100605,2026-05-03,2026-05,control,1,0,0,0,0.0,1,1,1
U100606,2026-03-23,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100607,2026-04-19,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100608,2026-05-08,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100609,2026-05-30,2026-05,treatment,1,1,0,0,0.0,1,1,1
U100610,2026-02-05,2026-02,control,1,1,1,1,101.92,1,1,1
U100611,2026-06-10,2026-06,control,1,0,0,0,0.0,0,0,0
U100612,2026-05-23,2026-05,control,1,0,0,0,0.0,0,0,0
U100613,2026-02-21,2026-02,control,1,1,1,1,69.76,1,1,1
U100614,2026-06-18,2026-06,treatment,1,1,0,0,0.0,1,1,1
U100615,2026-06-22,2026-06,treatment,1,1,1,1,43.67,0,0,0
U100616,2026-02-14,2026-02,control,1,0,0,0,0.0,0,0,0
U100617,2026-04-05,2026-04,control,1,0,0,0,0.0,0,0,0
U100618,2026-06-11,2026-06,control,1,0,0,0,0.0,1,1,1
U100619,2026-06-05,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100620,2026-03-19,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100621,2026-03-24,2026-03,treatment,1,1,0,0,0.0,1,1,1
U100622,2026-04-20,2026-04,treatment,1,0,0,0,0.0,1,1,1
U100623,2026-05-06,2026-05,control,1,1,0,0,0.0,0,0,0
U100624,2026-05-22,2026-05,control,1,0,0,0,0.0,0,0,0
U100625,2026-04-20,2026-04,control,1,0,0,0,0.0,1,1,1
U100626,2026-05-03,2026-05,control,1,0,0,0,0.0,0,0,0
U100627,2026-06-05,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100628,2026-02-04,2026-02,treatment,1,1,0,0,0.0,0,0,0
U100629,2026-04-01,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100630,2026-06-02,2026-06,control,1,0,0,0,0.0,1,1,1
U100631,2026-06-20,2026-06,control,1,1,0,0,0.0,1,1,1
U100632,2026-05-09,2026-05,control,1,0,0,0,0.0,0,0,0
U100633,2026-05-12,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100634,2026-02-28,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100635,2026-05-01,2026-05,control,1,0,0,0,0.0,0,0,0
U100636,2026-05-12,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100637,2026-03-30,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100638,2026-04-04,2026-04,control,1,1,0,0,0.0,0,0,0
U100639,2026-04-21,2026-04,treatment,1,1,0,0,0.0,0,0,0
U100640,2026-01-26,2026-01,control,1,0,0,0,0.0,0,0,0
U100641,2026-04-13,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100642,2026-03-24,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100643,2026-04-14,2026-04,treatment,1,1,1,1,29.34,1,1,1
U100644,2026-03-04,2026-03,control,1,0,0,0,0.0,0,0,0
U100645,2026-06-19,2026-06,control,1,1,1,0,0.0,0,0,0
U100646,2026-05-19,2026-05,control,1,1,1,1,65.96,0,0,0
U100647,2026-05-29,2026-05,control,1,0,0,0,0.0,0,0,0
U100648,2026-06-09,2026-06,treatment,1,1,1,1,25.86,1,1,1
U100649,2026-05-08,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100650,2026-02-23,2026-02,control,1,0,0,0,0.0,0,0,0
U100651,2026-05-12,2026-05,control,1,0,0,0,0.0,1,1,1
U100652,2026-05-18,2026-05,control,1,0,0,0,0.0,1,1,1
U100653,2026-06-05,2026-06,control,1,1,0,0,0.0,0,0,0
U100654,2026-04-29,2026-04,control,1,0,0,0,0.0,0,0,0
U100655,2026-03-06,2026-03,control,1,0,0,0,0.0,1,1,1
U100656,2026-04-06,2026-04,treatment,1,1,1,0,0.0,1,1,1
U100657,2026-04-19,2026-04,control,1,0,0,0,0.0,1,1,1
U100658,2026-05-25,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100659,2026-05-16,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100660,2026-04-18,2026-04,control,1,0,0,0,0.0,1,1,1
U100661,2026-06-28,2026-06,treatment,1,1,0,0,0.0,1,1,1
U100662,2026-05-21,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100663,2026-03-29,2026-03,treatment,1,1,1,1,135.85,1,1,1
U100664,2026-02-27,2026-02,control,1,0,0,0,0.0,0,0,0
U100665,2026-03-12,2026-03,control,1,0,0,0,0.0,0,0,0
U100666,2026-03-31,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100667,2026-03-14,2026-03,treatment,1,1,0,0,0.0,0,0,0
U100668,2026-03-19,2026-03,control,1,0,0,0,0.0,0,0,0
U100669,2026-04-07,2026-04,control,1,1,1,1,44.02,1,1,1
U100670,2026-03-16,2026-03,control,1,0,0,0,0.0,1,1,1
U100671,2026-06-20,2026-06,control,1,0,0,0,0.0,0,0,0
U100672,2026-02-20,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100673,2026-05-11,2026-05,control,1,1,0,0,0.0,0,0,0
U100674,2026-04-26,2026-04,control,1,0,0,0,0.0,1,1,1
U100675,2026-06-28,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100676,2026-03-02,2026-03,control,1,0,0,0,0.0,0,0,0
U100677,2026-04-24,2026-04,treatment,1,1,0,0,0.0,1,1,1
U100678,2026-06-27,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100679,2026-06-17,2026-06,control,1,1,0,0,0.0,0,0,0
U100680,2026-06-12,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100681,2026-04-02,2026-04,treatment,1,1,1,1,103.36,1,1,1
U100682,2026-03-16,2026-03,control,1,1,0,0,0.0,0,0,0
U100683,2026-05-28,2026-05,control,1,0,0,0,0.0,0,0,0
U100684,2026-06-23,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100685,2026-05-15,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100686,2026-05-17,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100687,2026-04-06,2026-04,control,1,1,0,0,0.0,1,1,1
U100688,2026-06-07,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100689,2026-03-19,2026-03,control,1,1,0,0,0.0,0,0,0
U100690,2026-04-13,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100691,2026-04-28,2026-04,treatment,1,1,1,0,0.0,1,1,1
U100692,2026-05-09,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100693,2026-03-30,2026-03,treatment,1,0,0,0,0.0,1,1,1
U100694,2026-03-02,2026-03,treatment,1,1,1,0,0.0,0,0,0
U100695,2026-05-21,2026-05,treatment,1,0,0,0,0.0,1,1,1
U100696,2026-04-07,2026-04,control,1,1,1,0,0.0,0,0,0
U100697,2026-05-18,2026-05,treatment,1,1,0,0,0.0,0,0,0
U100698,2026-03-12,2026-03,treatment,1,1,1,0,0.0,1,1,1
U100699,2026-05-05,2026-05,control,1,0,0,0,0.0,1,1,1
U100700,2026-05-12,2026-05,control,1,1,1,1,27.74,0,0,0
U100701,2026-02-10,2026-02,control,1,1,1,1,61.29,0,0,0
U100702,2026-04-15,2026-04,treatment,1,1,0,0,0.0,0,0,0
U100703,2026-03-07,2026-03,treatment,1,1,1,1,13.95,1,1,1
U100704,2026-02-15,2026-02,control,1,1,1,0,0.0,0,0,0
U100705,2026-06-29,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100706,2026-04-13,2026-04,control,1,1,1,0,0.0,1,1,1
U100707,2026-06-11,2026-06,treatment,1,1,1,0,0.0,0,0,0
U100708,2026-04-01,2026-04,control,1,1,1,1,41.96,0,0,0
U100709,2026-05-29,2026-05,control,1,1,1,0,0.0,1,1,1
U100710,2026-06-06,2026-06,control,1,0,0,0,0.0,1,1,1
U100711,2026-05-19,2026-05,control,1,0,0,0,0.0,0,0,0
U100712,2026-05-04,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100713,2026-04-26,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100714,2026-04-17,2026-04,control,1,0,0,0,0.0,0,0,0
U100715,2026-06-23,2026-06,control,1,0,0,0,0.0,0,0,0
U100716,2026-06-14,2026-06,control,1,0,0,0,0.0,0,0,0
U100717,2026-06-26,2026-06,treatment,1,1,0,0,0.0,0,0,0
U100718,2026-03-05,2026-03,treatment,1,0,0,0,0.0,0,0,0
U100719,2026-06-03,2026-06,control,1,0,0,0,0.0,0,0,0
U100720,2026-06-24,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100721,2026-03-18,2026-03,control,1,0,0,0,0.0,0,0,0
U100722,2026-02-16,2026-02,treatment,1,0,0,0,0.0,1,1,1
U100723,2026-06-04,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100724,2026-05-17,2026-05,treatment,1,1,1,0,0.0,0,0,0
U100725,2026-06-15,2026-06,treatment,1,0,0,0,0.0,0,0,0
U100726,2026-03-09,2026-03,treatment,1,1,1,0,0.0,1,1,1
U100727,2026-06-10,2026-06,treatment,1,1,1,1,34.26,0,0,0
U100728,2026-03-22,2026-03,treatment,1,1,0,0,0.0,0,0,0
U100729,2026-03-14,2026-03,control,1,0,0,0,0.0,0,0,0
U100730,2026-03-14,2026-03,control,1,0,0,0,0.0,1,1,1
U100731,2026-06-12,2026-06,control,1,0,0,0,0.0,0,0,0
U100732,2026-05-27,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100733,2026-05-11,2026-05,control,1,0,0,0,0.0,0,0,0
U100734,2026-04-18,2026-04,control,1,1,0,0,0.0,0,0,0
U100735,2026-06-18,2026-06,control,1,0,0,0,0.0,0,0,0
U100736,2026-04-23,2026-04,control,1,0,0,0,0.0,0,0,0
U100737,2026-06-12,2026-06,treatment,1,0,0,0,0.0,1,1,1
U100738,2026-04-30,2026-04,treatment,1,1,0,0,0.0,1,1,1
U100739,2026-04-21,2026-04,treatment,1,1,0,0,0.0,1,1,1
U100740,2026-05-03,2026-05,treatment,1,0,0,0,0.0,0,0,0
U100741,2026-04-09,2026-04,treatment,1,0,0,0,0.0,0,0,0
U100742,2026-06-05,2026-06,control,1,0,0,0,0.0,1,1,1
U100743,2026-05-08,2026-05,control,1,1,1,0,0.0,0,0,0
U100744,2026-03-28,2026-03,treatment,1,1,0,0,0.0,1,1,1
U100745,2026-06-20,2026-06,control,1,1,1,0,0.0,1,1,1
U100746,2026-04-22,2026-04,control,1,0,0,0,0.0,0,0,0
U100747,2026-05-13,2026-05,treatment,1,1,0,0,0.0,1,1,1
U100748,2026-06-21,2026-06,control,1,1,0,0,0.0,0,0,0
U100749,2026-05-23,2026-05,control,1,1,0,0,0.0,0,0,0
